Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),
1.012778542,5.232069855,-4.139641571,-1.666214294,,,0.966565958,-0.352666626,-0.058977356,0.147264557,,,,0.967320333,-1.043929138,0.431253204,0.49229706,,,,0.967283917,-0.009430389,-0.125588837,0.29380981,,,,0.967146458,0.305664368,0.457897797,0.24995102,
1.022747542,5.367687836,-4.552333374,-2.048968353,,,0.976534958,-0.478854218,-0.011526031,0.26970993,,,,0.977288333,-1.226399689,0.868943024,0.76847275,,,,0.977252917,0.033530273,-0.111069031,0.30039612,,,,0.977115458,0.213905182,0.524359589,0.092927551,
1.032715542,5.726192322,-4.564308472,-1.732376709,,,0.986503958,-0.554297333,0.00823288,0.3337767,,,,0.987257333,-1.083147583,1.087488556,0.86172882,,,,0.987220917,0.113314362,0.025297394,0.049517822,,,,0.987084458,0.182021484,0.515078888,0.048470001,
1.042684542,5.910459137,-4.361629944,-0.957288513,,,0.996472958,-0.521964569,0.022453308,0.21477417,,,,0.997226333,-1.085542603,1.12790451,0.88508026,,,,0.997189917,0.102387085,0.09475296,-0.102416229,,,,0.997053458,0.218096466,0.473016357,0.16208374,
1.052652542,5.510191498,-3.766766968,-0.495349121,,,1.006441958,-0.475561066,-0.0199086,0.24590942,,,,1.007194333,-0.987646179,0.796194305,1.17996704,,,,1.007158917,0.075443115,0.08547226,-0.028020935,,,,1.007022458,0.251776428,0.400716705,0.26626709,
1.062620542,4.997208252,-2.418820038,-0.348654175,,,1.016410958,-0.398920441,-0.070503387,0.23333557,,,,1.017163333,-0.668060761,0.358354797,1.22247864,,,,1.017127917,0.113014984,0.011076965,0.026914825,,,,1.016991458,0.335153046,0.235759735,0.29605515,
1.072589542,4.803511047,-0.629590759,0.46759842,,,1.026379958,-0.320782929,-0.099093933,0.157293701,,,,1.027132333,-0.354612579,0.163160706,0.7319487,,,,1.027095917,0.096698914,-0.036973114,0.186333313,,,,1.026960458,0.443228302,-0.016914825,0.156096191,
1.082557542,4.348906403,1.081351318,1.5387709,,,1.036348958,-0.28785141,-0.165855103,0.22195923,,,,1.037100333,-0.132025452,0.114212494,-0.143131561,,,,1.037064917,0.078137512,-0.079484711,0.23438339,,,,1.036929458,0.454754334,-0.232167206,0.057601013,
1.092526542,3.657194824,2.542762299,1.61660904,,,1.046316958,-0.265697479,-0.158520355,0.34859589,,,,1.047069333,-0.235460358,-0.005388794,-0.884090729,,,,1.047033917,0.145946503,-0.125139771,0.111938019,,,,1.046898458,0.349523163,-0.334853668,0.050266266,
1.102494542,3.599714355,3.963907013,1.00737595,,,1.056285958,-0.261356506,-0.127983856,0.39709503,,,,1.057038333,-0.660426636,-0.143252106,-0.96462326,,,,1.057001917,0.182620239,-0.165406036,0.002515564,,,,1.056867458,0.27497818,-0.344583435,-0.026673737,
1.112462542,4.332590332,4.808600464,0.73449341,,,1.066254958,-0.152532806,-0.174836426,0.36910324,,,,1.067006333,-0.9794133,-0.086969147,-0.829454346,,,,1.066970917,0.218395844,-0.167052612,-0.150166931,,,,1.066836458,0.224832459,-0.293539581,-0.096877747,
1.122431542,4.901407471,4.633913727,0.36805542,,,1.076223958,-0.125289459,-0.188907166,0.30264145,,,,1.076975333,-0.849333801,0.257913666,-0.804156952,,,,1.076939917,0.174087982,-0.164208527,-0.143430939,,,,1.076805458,0.148341522,-0.197140045,-0.012752686,
1.132399542,5.351521454,4.690496063,-0.714942474,,,1.086192958,-0.189655609,-0.107775879,0.127355957,,,,1.086944333,-0.689017181,1.047371979,-1.168798676,,,,1.086908917,0.136516113,-0.148341522,-0.156603546,,,,1.086774458,0.062120819,-0.073646851,0.10714798,
1.142368542,4.924160156,3.802542572,-1.748842468,,,1.096161958,-0.276924133,-0.020058289,0.080353699,,,,1.096912333,-0.538729706,1.698667603,-1.321331482,,,,1.096876917,0.078137512,-0.013172607,-0.109002533,,,,1.096743458,0.069156189,0.092357941,0.131098175,
1.152336542,4.072431335,2.029180298,-1.576251373,,,1.106130958,-0.438438263,-0.018561401,0.15280304,,,,1.106881333,-0.669557648,1.661993866,-0.467207642,,,,1.106846333,-0.051043854,0.139060822,0.052062531,,,,1.106712458,0.095800781,0.260458374,0.10355545,
1.162304542,2.792443085,0.058677979,-0.752963409,,,1.116098958,-0.503253479,-0.047301636,0.09547226,,,,1.116850333,-0.744701386,1.417851563,0.44783951,,,,1.116815333,-0.068707123,0.243094482,0.070324554,,,,1.116681458,0.096249847,0.328267365,-0.004819183,
1.172273542,2.432741089,-0.860859833,0.21537292,,,1.126067958,-0.4843927,-0.092058563,0.02287323,,,,1.126818333,-0.519868927,1.302890625,0.165526581,,,,1.126783333,0.019758911,0.263751526,0.053110352,,,,1.126650458,0.079335022,0.241447907,0.04158432,
1.182242042,3.572471008,0.368084564,-0.167231445,,,1.136036958,-0.426612854,-0.159867554,0.019131012,,,,1.136787333,-0.338446198,1.342558136,-0.772572632,,,,1.136752333,0.097896423,0.187110901,0.145318604,,,,1.136619458,0.129630432,0.083975372,0.01464035,
1.192211042,4.582420807,1.695673828,-1.480600281,,,1.146005958,-0.390687561,-0.236957245,-0.022183075,,,,1.146756333,-0.509540405,1.232985992,-0.965970459,,,,1.146721333,0.179925842,-0.002544708,0.185884247,,,,1.146588458,0.17902771,-0.023501129,-0.006316071,
1.202179042,5.1027388,2.033221893,-2.429477081,,,1.155974958,-0.223185883,-0.371078339,-0.209144287,,,,1.156724333,-0.65174469,0.874780884,-1.023001862,,,,1.156689333,0.264050903,-0.177680512,0.084095917,,,,1.156557458,0.172441406,-0.057929535,-0.018889923,
1.212147042,5.253175964,1.752405853,-3.108914185,,,1.165943958,-0.25042923,-0.232167206,-0.236687012,,,,1.166693333,-0.564476166,0.462837524,-0.914178162,,,,1.166658333,0.244291992,-0.212258606,-0.033559418,,,,1.166526458,0.162861328,-0.074994049,-0.01454895,
1.222116042,5.322930908,1.19930603,-0.12457016,,,1.175912958,-0.449964294,-0.014968872,-0.132204285,,,,1.176662333,-0.483644257,0.195493469,-0.489062195,,,,1.176627333,0.102387085,-0.104033661,-0.000328522,,,,1.176495458,0.094303894,-0.127983856,0.020328522,
1.232084042,5.255870361,0.222587128,0.001018677,,,1.185880958,-0.436192932,0.127684479,0.018981323,,,,1.186630333,-0.702339478,0.136665802,0.113584595,,,,1.186596333,-0.073946228,0.050445099,0.030058289,,,,1.186464458,0.043409729,-0.192499695,0.094125061,
1.242053042,5.087021484,-0.173040161,0.140079498,,,1.195849958,-0.41778122,0.24099884,0.115979614,,,,1.196599333,-0.907562714,0.257913666,0.112237396,,,,1.196564333,-0.187410278,0.156724091,-0.00407074,,,,1.196433458,0.129630432,-0.208965454,0.006257782,
1.252021042,4.81368988,0.417032776,0.20489471,,,1.205818958,-0.476758575,0.281714172,0.117925568,,,,1.206568333,-0.933608551,0.382454681,-0.317069855,,,,1.206533333,-0.1977388,0.0889151,-0.022332764,,,,1.206402458,0.213156738,-0.181572418,-0.117684479,
1.261990042,4.842729492,1.004411316,0.26851242,,,1.215787958,-0.493074646,0.292940826,0.108046112,,,,1.216536333,-0.861458588,0.328417053,-0.603274689,,,,1.216502333,-0.109871521,-0.088016968,-0.013800507,,,,1.216371458,0.210162964,-0.099992065,-0.024278717,
1.271958042,5.739664307,1.270108795,0.186782379,,,1.225756958,-0.529299316,0.200283508,0.084395294,,,,1.226505333,-0.67165329,0.046253815,-0.46975235,,,,1.226470333,0.041912842,-0.19654129,-0.048079224,,,,1.226340458,0.144000549,0.010627899,0.070474243,
1.281926042,5.056185608,-0.513282623,0.006108093,,,1.235725958,-0.500259705,0.030087433,0.004311829,,,,1.236474333,-0.35805542,-0.134121094,-0.329494019,,,,1.236439333,0.145347748,-0.180374908,-0.071430664,,,,1.236309458,0.069904633,0.15911911,0.083497162,
1.291895042,4.348157959,-2.289938049,-0.174416504,,,1.245694958,-0.370778961,-0.094303894,-0.144628448,,,,1.246442333,-0.069605255,-0.158819733,-0.112744751,,,,1.246408333,0.107177124,-0.045355682,0.009251556,,,,1.246278458,0.056582336,0.208067322,0.123613739,
1.301863042,4.242028656,-2.073637848,-0.212736816,,,1.255662958,-0.31479538,-0.182320862,-0.166483002,,,,1.256411333,0.126187592,-0.218695221,0.092927551,,,,1.256377333,0.039068756,0.118254089,0.099962921,,,,1.256247458,0.132624207,0.106278992,0.090981598,
1.311832042,3.815415802,-1.453627167,-0.103014984,,,1.265631958,-0.336200867,-0.175584869,-0.174416504,,,,1.266380333,0.009280701,-0.10298584,0.180345764,,,,1.266345333,-0.068856812,0.221090241,0.195763702,,,,1.266216458,0.236957245,-0.051343231,0.066732025,
1.321800042,3.328029327,0.020507355,0.096819458,,,1.275600958,-0.406255188,-0.077389069,-0.190882263,,,,1.276348333,-0.341439972,0.347128143,0.50352371,,,,1.276314333,-0.15447876,0.182320862,0.23543121,,,,1.276185458,0.335153046,-0.158220978,0.040237122,
1.331768042,2.854414215,2.08037384,0.20863693,,,1.285569958,-0.481398926,0.082478485,-0.151663818,,,,1.286317333,-0.614921265,0.910855866,0.45487488,,,,1.286283333,-0.059276733,0.095202026,0.092927551,,,,1.286154458,0.455053711,-0.171842651,0.064636383,
1.341737042,2.436183929,3.169059906,0.30922775,,,1.295538958,-0.514330444,0.203127594,-0.058407745,,,,1.296286333,-0.861757965,1.358874207,0.1785495,,,,1.296251333,-0.034278717,0.040865021,0.04397934,,,,1.296123458,0.44936554,-0.098046112,0.113285217,
1.351705042,2.370470581,3.009192352,0.32404694,,,1.305507958,-0.506846008,0.223934326,0.097268524,,,,1.306254333,-0.901425476,1.475332031,-0.010507355,,,,1.306220333,-0.041314087,0.046403503,-0.036104126,,,,1.306092458,0.340092773,0.074245605,0.121817474,
1.361674042,2.515219574,2.077230377,0.20624191,,,1.315476958,-0.483494568,0.157771912,0.19022522,,,,1.316223333,-0.826730804,1.122515717,-0.024727783,,,,1.316189333,-0.098046112,0.076191559,-0.139089966,,,,1.316061458,0.223784638,0.239651642,-0.029218445,
1.371642042,2.614612885,0.688568115,0.06852829,,,1.325444958,-0.378113709,0.146395569,0.047272491,,,,1.326192333,-0.808468781,0.484991455,0.22315674,,,,1.326157333,-0.064515839,0.027542725,0.032303619,,,,1.326030458,0.071251831,0.195194092,-0.131156464,
1.381611042,3.033441925,0.020058289,0.023322296,,,1.335413958,-0.402363281,0.148341522,0.10011261,,,,1.336160333,-0.686622162,0.093405762,-0.137144012,,,,1.336126333,-0.171842651,0.149539032,-0.21348526,,,,1.335999458,0.020058289,-0.006137238,-0.104811249,
1.391579042,2.828518066,0.72658905,-0.011854553,,,1.345382958,-0.454454956,0.117206268,0.195614014,,,,1.346129333,-0.540376282,-0.081730042,-0.493552856,,,,1.346095333,-0.147293701,0.042511597,-0.062748718,,,,1.345968458,0.07604187,-0.180374908,-0.075023193,
1.401547042,2.419568481,1.719624023,-0.131755219,,,1.355351958,-0.38140686,0.045505371,0.109243622,,,,1.356098333,-0.405207367,-0.058378601,-0.091039886,,,,1.356064333,-0.035476227,-0.111518097,0.024968872,,,,1.355937458,0.108224945,-0.293389893,-0.115888214,
1.411516042,2.160307617,1.878443756,-0.125318604,,,1.365320958,-0.244741058,-0.030087433,0.032004242,,,,1.366066333,-0.27033783,0.278271332,0.07197113,,,,1.366032333,0.11121872,-0.051792297,0.070773621,,,,1.365906458,0.128283234,-0.284258881,-0.049875488,
1.421484042,2.249222717,1.336420898,-0.034158173,,,1.375289958,-0.1778302,-0.069305878,0.048320313,,,,1.376035333,-0.194445648,0.656983795,-0.075322571,,,,1.376001333,0.228724365,0.086819458,0.081102142,,,,1.375875458,0.162412262,-0.159418488,-0.020686188,
1.431453042,2.625839539,0.313448181,-0.011555176,,,1.385257958,-0.130827942,-0.060174866,0.040087433,,,,1.386004333,-0.205073547,0.859213257,0.015239105,,,,1.385970333,0.258512421,0.150586853,0.20878662,,,,1.385844458,0.236059113,-0.015417938,0.042332764,
1.441421042,3.145109711,-0.594563599,-0.070831909,,,1.395226958,-0.129630432,0.021255798,0.026465759,,,,1.395972333,-0.299377441,0.851579132,0.193967438,,,,1.395938333,0.18142273,0.211360474,0.183788605,,,,1.395813458,0.361797638,0.080532532,0.20818787,
1.451389042,3.415746918,-0.954864349,-0.124420471,,,1.405195958,-0.211959229,0.141156464,0.020029144,,,,1.405941333,-0.481099548,0.784219208,0.07197113,,,,1.405907333,0.151484985,0.223185883,0.125260315,,,,1.405783458,0.554746399,0.082927551,0.20145187,
1.461358042,3.670068054,-1.264720001,-0.093135529,,,1.415164958,-0.354313202,0.248782654,0.100411987,,,,1.415910333,-0.64126648,0.640667725,-0.077418213,,,,1.415876333,0.012124786,0.049996033,0.118374634,,,,1.415752458,0.637224884,0.053738251,0.091280975,
1.471326042,3.92094635,-1.462907867,-0.07547226,,,1.425133958,-0.486338654,0.219892731,0.31626312,,,,1.425878333,-0.689017181,0.503852234,-0.138341522,,,,1.425845333,-0.008532257,-0.106877747,-0.041792297,,,,1.425721458,0.48094986,0.067210236,0.056702881,
1.481295042,3.490441589,-0.889899445,-0.012602997,,,1.435102958,-0.417032776,0.098495178,0.20684067,,,,1.435847333,-0.580941925,0.414338379,0.019729767,,,,1.435813333,-0.033829651,-0.064216461,-0.125019226,,,,1.435690458,0.243992615,0.062569885,0.160137787,
1.491263042,3.49972229,-0.196391602,0.112387085,,,1.445071958,-0.3463797,0.03397934,0.08604187,,,,1.445816333,-0.450413361,0.480800171,0.28213409,,,,1.445782333,-0.054337006,-0.034877472,0.008353424,,,,1.445659458,0.066162415,0.09834549,0.165376892,
1.501231042,3.10424469,0.000898132,0.078856812,,,1.455039958,-0.35341507,-0.002544708,0.192021484,,,,1.455784333,-0.533939667,0.719403992,0.21522324,,,,1.455751333,-0.092058563,0.099542999,0.036644592,,,,1.455628458,-0.066162415,0.152532806,0.141127319,
1.511200042,1.910028076,0.505947876,0.07197113,,,1.465008958,-0.289497986,0.076790314,0.102657318,,,,1.465753333,-0.783321075,-0.092208252,-0.806851349,,,,1.465719333,-0.116308136,0.166902924,0.021975098,,,,1.465597458,-0.157322846,0.075143738,0.126008759,
1.521168042,1.708397369,0.65054718,0.155647125,,,1.474977958,-0.251327362,0.126936035,0.032004242,,,,1.475722333,-0.334554291,0.764759674,-0.464812622,,,,1.475688333,-0.102836151,0.14504837,0.10714798,,,,1.475566458,-0.114062805,-0.137563934,0.005808716,
1.531137042,1.770218811,-0.701740723,0.174657593,,,1.484946958,-0.252375183,0.138611755,0.05326004,,,,1.485690333,-0.363743591,0.51597702,-0.339074097,,,,1.485657333,-0.110619965,0.038020935,0.189626465,,,,1.485535458,0.020507355,-0.36509079,0.001617432,
1.541105042,1.598525848,-1.189127197,0.126607513,,,1.494915958,-0.285007324,0.135318604,0.102807007,,,,1.495655833,-0.884061585,0.129181366,-0.051372375,,,,1.495625333,-0.096100159,-0.154778137,0.171065063,,,,1.495504458,0.112865295,-0.412242737,0.086191559,
1.551074042,1.282532959,-0.163909149,-0.003022919,,,1.504884958,-0.288001099,0.082179108,-0.001076965,,,,1.505623833,-1.076261902,0.309556274,0.068378601,,,,1.505594333,-0.040116577,-0.243842926,0.064486694,,,,1.505473458,0.13921051,-0.241298218,0.100711365,
1.561042042,1.162183228,0.871487732,-0.0390979,,,1.514853958,-0.332907715,0.028740234,0.000419922,,,,1.515592833,-1.080303497,0.247435455,0.094125061,,,,1.515563333,-0.052840118,-0.206420746,0.053858795,,,,1.515442458,0.162861328,0.015867004,0.118973389,
1.571010042,1.52113678,0.951122131,0.040985565,,,1.524821958,-0.443976746,0.035176849,0.028262024,,,,1.525561833,-1.102158051,0.307161255,-0.040145721,,,,1.525532333,-0.056282959,-0.120649109,0.099813232,,,,1.525411458,0.116008759,0.217797089,0.142923584,
1.580979042,2.000290375,0.462687836,0.10355545,,,1.534790958,-0.473016357,0.033829651,0.051763153,,,,1.535529833,-0.853525085,0.35221756,-0.121426697,,,,1.535500333,-0.097896423,-0.033530273,0.153850861,,,,1.535380458,0.035625916,0.26210495,0.33886612,
1.590947042,2.22781723,0.181572418,0.127505646,,,1.544759958,-0.537831574,0.072000275,0.027962646,,,,1.545498833,-0.629441071,0.3065625,0.198607788,,,,1.545469333,-0.134270783,0.005688171,0.21028351,,,,1.545349458,0.034877472,0.225431213,0.26761429,
1.600916042,2.53093689,0.322579193,0.115680237,,,1.554728958,-0.565823364,0.110769653,0.01119751,,,,1.555467833,-0.268242188,0.419427795,0.164927826,,,,1.555438333,-0.192649384,-0.020507355,0.25309448,,,,1.555318458,0.05029541,0.188308411,0.161634674,
1.610884042,2.923420715,0.403111725,0.103854828,,,1.564697958,-0.516276398,0.127385101,0.056702881,,,,1.565435833,0.248183899,0.463436279,-0.114541016,,,,1.565406333,-0.231269074,-0.069305878,0.24126907,,,,1.565287458,0.071700897,0.060474243,0.120619965,
1.620852042,2.6011409,0.422720947,0.125709381,,,1.574666958,-0.427960053,0.117505646,0.10131012,,,,1.575404833,0.10298584,0.680933991,-0.050923309,,,,1.575375333,-0.265098724,-0.082029419,0.2036972,,,,1.575256458,0.118104401,-0.104931793,0.144719849,
1.630821042,1.776505737,0.007484436,0.044578094,,,1.584635958,-0.319585419,-0.006586304,0.20160156,,,,1.585373833,-0.487835541,0.871637421,0.023921051,,,,1.585344333,-0.20597168,-0.090561676,0.062540741,,,,1.585225458,0.121098175,-0.22468277,0.158341522,
1.640789042,1.817819824,-0.180524597,0.27135651,,,1.594603958,-0.156275024,-0.075592804,0.043530273,,,,1.595341833,-0.78631485,0.744402008,-0.320213318,,,,1.595313333,-0.105530548,-0.124241638,-0.035954437,,,,1.595194458,0.077987823,-0.217797089,0.27749374,
1.650758042,1.951641541,-0.023650818,-0.783948975,,,1.604572958,-0.173040161,-0.029937744,0.029160156,,,,1.605310833,-0.698148193,0.275277557,-0.331140594,,,,1.605281333,-0.088316345,-0.157023468,-0.010507355,,,,1.605163458,-0.000748444,-0.092058563,0.31401779,
1.660726042,2.086660767,0.001646576,-1.151584473,,,1.614541958,-0.280067596,0.093854828,0.061043854,,,,1.615279833,-0.677640839,-0.217198334,0.30009674,,,,1.615250333,-0.006286926,-0.160017242,0.065235138,,,,1.615132458,-0.066461792,-0.028590546,0.29919861,
1.670695042,2.43962677,-0.060773621,-1.328366852,,,1.624510958,-0.375718689,0.206271057,-0.003921051,,,,1.625247833,-0.772393799,-0.438438263,0.80484711,,,,1.625219333,-0.034129028,-0.035027161,0.190374908,,,,1.625101458,-0.046702881,-0.065863037,0.193817749,
1.680663042,2.643951874,-0.183218994,-1.323127747,,,1.634479958,-0.508492584,0.302969971,0.015388794,,,,1.635216833,-0.816252594,-0.191601563,0.30084518,,,,1.635187333,-0.035027161,0.105231171,0.25189697,,,,1.635070458,0.032632141,-0.176782379,0.135439148,
1.690631042,2.472707977,-0.140857086,-0.993363495,,,1.644448958,-0.626147919,0.35685791,0.005808716,,,,1.645185833,-0.80742096,0.102836151,-0.453885345,,,,1.645156333,0.033679962,0.198038178,0.126308136,,,,1.645039458,0.07140152,-0.283660126,0.145318604,
1.700600042,2.102078705,-0.177231445,-0.85819458,,,1.654417958,-0.671054535,0.33694931,0.032453308,,,,1.655153833,-0.87403244,0.180374908,-0.36916153,,,,1.655125333,-0.003592529,0.227227478,0.24052063,,,,1.655008458,-0.00119751,-0.310903473,0.171663818,
1.710568042,1.780247955,-0.136965179,-1.171343384,,,1.664385958,-0.596659241,0.212557983,0.158940277,,,,1.665122833,-0.994831238,0.171243897,-0.039846344,,,,1.665093333,-0.096698914,0.158220978,0.166574402,,,,1.664977458,-0.085921326,-0.2667453,0.196961212,
1.720537042,1.327439575,0.166004791,-0.49549881,,,1.674354958,-0.394878845,0.097597046,0.141726074,,,,1.675091833,-1.039737854,0.243992615,0.164029694,,,,1.675062333,-0.130977631,0.025297394,0.043679962,,,,1.674946583,-0.143551483,-0.244142304,0.20624191,
1.730505042,0.553997955,1.109642487,1.09883575,,,1.684323958,-0.277522888,0.069156189,0.151006775,,,,1.685059833,-0.871188355,0.366437988,0.22091141,,,,1.685031333,-0.139659576,-0.195343781,0.043829651,,,,1.684915583,-0.153131561,-0.213306427,0.13289444,
1.740473042,0.580792236,1.648821259,1.40719452,,,1.694292958,-0.285606079,-0.004191284,0.25833359,,,,1.695028833,-0.583786011,0.416134644,0.014490662,,,,1.695000333,-0.102087708,-0.32183075,0.025717316,,,,1.694884583,-0.166902924,-0.189655609,0.070324554,
1.750442042,1.420096893,1.719025269,0.4758313,,,1.704261958,-0.279917908,-0.022153931,0.176453857,,,,1.704997833,-0.380957794,0.364192658,-0.025925293,,,,1.704968333,-0.077538757,-0.194595337,-0.037151947,,,,1.704853583,-0.174686737,-0.114362183,0.064486694,
1.760410042,2.387684784,1.723815308,-0.466309509,,,1.714230958,-0.369880829,-0.032482452,0.120170898,,,,1.714965833,-0.474363556,0.155825958,0.102956696,,,,1.714937333,-0.110470276,-0.043110352,-0.009459534,,,,1.714822583,-0.143401794,-0.033679962,-0.016644592,
1.770379042,2.971620483,1.631756744,-0.842626953,,,1.724198958,-0.421822815,-0.131127319,0.101908875,,,,1.724934833,-0.76056839,0.129480743,0.26192612,,,,1.724906333,-0.183069305,0.081580353,0.029609222,,,,1.724791583,-0.086370392,-0.043709106,0.120919342,
